Airfoil,w_l1,w_l2,w_l3,w_l4,w_l5,w_l6,w_u1,w_u2,w_u3,w_u4,w_u5,w_u6,Alpha,CL,CD
B42,-0.14231,-0.01432,-0.12132,0.014048,-0.08843,-0.0202,0.165061,0.284129,0.126511,0.382029,0.19311,0.235002,6,0.996,0.01028
B42,-0.14231,-0.01432,-0.12132,0.014048,-0.08843,-0.0202,0.165061,0.284129,0.126511,0.382029,0.19311,0.235002,8,1.1143,0.01355
B42,-0.14231,-0.01432,-0.12132,0.014048,-0.08843,-0.0202,0.165061,0.284129,0.126511,0.382029,0.19311,0.235002,10,1.1881,0.02046
B43,-0.14526,-0.01487,-0.10133,0.011091,-0.08184,-0.02339,0.177401,0.28705,0.121753,0.357955,0.166341,0.290771,-2,0.1954,0.00877
B43,-0.14526,-0.01487,-0.10133,0.011091,-0.08184,-0.02339,0.177401,0.28705,0.121753,0.357955,0.166341,0.290771,0,0.3984,0.00646
B43,-0.14526,-0.01487,-0.10133,0.011091,-0.08184,-0.02339,0.177401,0.28705,0.121753,0.357955,0.166341,0.290771,2,0.7156,0.00696
B43,-0.14526,-0.01487,-0.10133,0.011091,-0.08184,-0.02339,0.177401,0.28705,0.121753,0.357955,0.166341,0.290771,4,0.8577,0.00831
B43,-0.14526,-0.01487,-0.10133,0.011091,-0.08184,-0.02339,0.177401,0.28705,0.121753,0.357955,0.166341,0.290771,6,0.9944,0.01075
B43,-0.14526,-0.01487,-0.10133,0.011091,-0.08184,-0.02339,0.177401,0.28705,0.121753,0.357955,0.166341,0.290771,8,1.1375,0.01309
B43,-0.14526,-0.01487,-0.10133,0.011091,-0.08184,-0.02339,0.177401,0.28705,0.121753,0.357955,0.166341,0.290771,10,1.2355,0.01826
B44,-0.13472,-0.01348,-0.1146,0.012708,-0.06975,-0.01933,0.170456,0.356974,0.119411,0.313488,0.172519,0.256544,-2,0.1745,0.00866
B44,-0.13472,-0.01348,-0.1146,0.012708,-0.06975,-0.01933,0.170456,0.356974,0.119411,0.313488,0.172519,0.256544,0,0.3651,0.00689
B44,-0.13472,-0.01348,-0.1146,0.012708,-0.06975,-0.01933,0.170456,0.356974,0.119411,0.313488,0.172519,0.256544,2,0.6463,0.00833
B44,-0.13472,-0.01348,-0.1146,0.012708,-0.06975,-0.01933,0.170456,0.356974,0.119411,0.313488,0.172519,0.256544,4,0.824,0.00953
B44,-0.13472,-0.01348,-0.1146,0.012708,-0.06975,-0.01933,0.170456,0.356974,0.119411,0.313488,0.172519,0.256544,6,1.0072,0.011
B44,-0.13472,-0.01348,-0.1146,0.012708,-0.06975,-0.01933,0.170456,0.356974,0.119411,0.313488,0.172519,0.256544,8,1.1877,0.01248
B44,-0.13472,-0.01348,-0.1146,0.012708,-0.06975,-0.01933,0.170456,0.356974,0.119411,0.313488,0.172519,0.256544,10,1.289,0.01782
B45,-0.14111,-0.0153,-0.13339,0.01129,-0.08508,-0.02231,0.190197,0.321728,0.108704,0.408231,0.165232,0.24502,-2,0.1823,0.00923
B45,-0.14111,-0.0153,-0.13339,0.01129,-0.08508,-0.02231,0.190197,0.321728,0.108704,0.408231,0.165232,0.24502,0,0.3797,0.00679
B45,-0.14111,-0.0153,-0.13339,0.01129,-0.08508,-0.02231,0.190197,0.321728,0.108704,0.408231,0.165232,0.24502,2,0.7051,0.00707
B45,-0.14111,-0.0153,-0.13339,0.01129,-0.08508,-0.02231,0.190197,0.321728,0.108704,0.408231,0.165232,0.24502,4,0.8557,0.00839
B45,-0.14111,-0.0153,-0.13339,0.01129,-0.08508,-0.02231,0.190197,0.321728,0.108704,0.408231,0.165232,0.24502,6,1.0007,0.01084
B45,-0.14111,-0.0153,-0.13339,0.01129,-0.08508,-0.02231,0.190197,0.321728,0.108704,0.408231,0.165232,0.24502,8,1.1493,0.0131
B45,-0.14111,-0.0153,-0.13339,0.01129,-0.08508,-0.02231,0.190197,0.321728,0.108704,0.408231,0.165232,0.24502,10,1.2759,0.01632
B46,-0.16915,-0.01446,-0.11704,0.012941,-0.07126,-0.02028,0.174958,0.288594,0.1037,0.323861,0.17338,0.239705,-2,0.1508,0.00884
B46,-0.16915,-0.01446,-0.11704,0.012941,-0.07126,-0.02028,0.174958,0.288594,0.1037,0.323861,0.17338,0.239705,0,0.347,0.00674
B46,-0.16915,-0.01446,-0.11704,0.012941,-0.07126,-0.02028,0.174958,0.288594,0.1037,0.323861,0.17338,0.239705,2,0.641,0.00678
B46,-0.16915,-0.01446,-0.11704,0.012941,-0.07126,-0.02028,0.174958,0.288594,0.1037,0.323861,0.17338,0.239705,4,0.7913,0.009
B46,-0.16915,-0.01446,-0.11704,0.012941,-0.07126,-0.02028,0.174958,0.288594,0.1037,0.323861,0.17338,0.239705,6,0.9645,0.01084
B46,-0.16915,-0.01446,-0.11704,0.012941,-0.07126,-0.02028,0.174958,0.288594,0.1037,0.323861,0.17338,0.239705,8,1.136,0.01296
B46,-0.16915,-0.01446,-0.11704,0.012941,-0.07126,-0.02028,0.174958,0.288594,0.1037,0.323861,0.17338,0.239705,10,1.2487,0.01804
B47,-0.15813,-0.01641,-0.10885,0.013942,-0.07694,-0.02322,0.190451,0.35274,0.10207,0.352134,0.177463,0.272316,-2,0.1948,0.00886
B47,-0.15813,-0.01641,-0.10885,0.013942,-0.07694,-0.02322,0.190451,0.35274,0.10207,0.352134,0.177463,0.272316,0,0.3747,0.00678
B47,-0.15813,-0.01641,-0.10885,0.013942,-0.07694,-0.02322,0.190451,0.35274,0.10207,0.352134,0.177463,0.272316,2,0.6665,0.00848
B47,-0.15813,-0.01641,-0.10885,0.013942,-0.07694,-0.02322,0.190451,0.35274,0.10207,0.352134,0.177463,0.272316,4,0.8321,0.00986
B47,-0.15813,-0.01641,-0.10885,0.013942,-0.07694,-0.02322,0.190451,0.35274,0.10207,0.352134,0.177463,0.272316,6,1.0056,0.01136
B47,-0.15813,-0.01641,-0.10885,0.013942,-0.07694,-0.02322,0.190451,0.35274,0.10207,0.352134,0.177463,0.272316,8,1.1762,0.01303
B47,-0.15813,-0.01641,-0.10885,0.013942,-0.07694,-0.02322,0.190451,0.35274,0.10207,0.352134,0.177463,0.272316,10,1.3255,0.01513
B48,-0.1759,-0.01516,-0.12104,0.013106,-0.06667,-0.02266,0.187168,0.296896,0.099377,0.405853,0.16178,0.238648,-2,0.1741,0.00959
B48,-0.1759,-0.01516,-0.12104,0.013106,-0.06667,-0.02266,0.187168,0.296896,0.099377,0.405853,0.16178,0.238648,2,0.6824,0.00688
B48,-0.1759,-0.01516,-0.12104,0.013106,-0.06667,-0.02266,0.187168,0.296896,0.099377,0.405853,0.16178,0.238648,4,0.8421,0.0081
B48,-0.1759,-0.01516,-0.12104,0.013106,-0.06667,-0.02266,0.187168,0.296896,0.099377,0.405853,0.16178,0.238648,6,0.9831,0.01108
B48,-0.1759,-0.01516,-0.12104,0.013106,-0.06667,-0.02266,0.187168,0.296896,0.099377,0.405853,0.16178,0.238648,8,1.1348,0.01341
B48,-0.1759,-0.01516,-0.12104,0.013106,-0.06667,-0.02266,0.187168,0.296896,0.099377,0.405853,0.16178,0.238648,10,1.2556,0.01724
B49,-0.16963,-0.01772,-0.10093,0.01172,-0.08693,-0.02124,0.192284,0.347956,0.123834,0.370627,0.164057,0.242321,-2,0.1788,0.00935
B49,-0.16963,-0.01772,-0.10093,0.01172,-0.08693,-0.02124,0.192284,0.347956,0.123834,0.370627,0.164057,0.242321,0,0.3824,0.00793
B49,-0.16963,-0.01772,-0.10093,0.01172,-0.08693,-0.02124,0.192284,0.347956,0.123834,0.370627,0.164057,0.242321,2,0.6805,0.00772
B49,-0.16963,-0.01772,-0.10093,0.01172,-0.08693,-0.02124,0.192284,0.347956,0.123834,0.370627,0.164057,0.242321,4,0.8431,0.00926
B49,-0.16963,-0.01772,-0.10093,0.01172,-0.08693,-0.02124,0.192284,0.347956,0.123834,0.370627,0.164057,0.242321,6,1.0139,0.01091
B49,-0.16963,-0.01772,-0.10093,0.01172,-0.08693,-0.02124,0.192284,0.347956,0.123834,0.370627,0.164057,0.242321,8,1.1825,0.01276
B49,-0.16963,-0.01772,-0.10093,0.01172,-0.08693,-0.02124,0.192284,0.347956,0.123834,0.370627,0.164057,0.242321,10,1.3251,0.01517
B50,-0.15117,-0.01589,-0.09962,0.012575,-0.07523,-0.02289,0.172501,0.360374,0.122237,0.378606,0.147611,0.309564,-2,0.2138,0.00904
B50,-0.15117,-0.01589,-0.09962,0.012575,-0.07523,-0.02289,0.172501,0.360374,0.122237,0.378606,0.147611,0.309564,0,0.3924,0.00674
B50,-0.15117,-0.01589,-0.09962,0.012575,-0.07523,-0.02289,0.172501,0.360374,0.122237,0.378606,0.147611,0.309564,2,0.7115,0.00791
B50,-0.15117,-0.01589,-0.09962,0.012575,-0.07523,-0.02289,0.172501,0.360374,0.122237,0.378606,0.147611,0.309564,4,0.8693,0.0093
B50,-0.15117,-0.01589,-0.09962,0.012575,-0.07523,-0.02289,0.172501,0.360374,0.122237,0.378606,0.147611,0.309564,6,1.0354,0.01087
B50,-0.15117,-0.01589,-0.09962,0.012575,-0.07523,-0.02289,0.172501,0.360374,0.122237,0.378606,0.147611,0.309564,8,1.196,0.01259
B50,-0.15117,-0.01589,-0.09962,0.012575,-0.07523,-0.02289,0.172501,0.360374,0.122237,0.378606,0.147611,0.309564,10,1.3016,0.01648
B51,-0.17559,-0.0151,-0.11264,0.011388,-0.07422,-0.0244,0.15505,0.285961,0.11599,0.312455,0.151651,0.263414,-2,0.1446,0.0087
B51,-0.17559,-0.0151,-0.11264,0.011388,-0.07422,-0.0244,0.15505,0.285961,0.11599,0.312455,0.151651,0.263414,0,0.3419,0.00703
B51,-0.17559,-0.0151,-0.11264,0.011388,-0.07422,-0.0244,0.15505,0.285961,0.11599,0.312455,0.151651,0.263414,2,0.6407,0.00689
B51,-0.17559,-0.0151,-0.11264,0.011388,-0.07422,-0.0244,0.15505,0.285961,0.11599,0.312455,0.151651,0.263414,4,0.7996,0.00848
B51,-0.17559,-0.0151,-0.11264,0.011388,-0.07422,-0.0244,0.15505,0.285961,0.11599,0.312455,0.151651,0.263414,6,0.966,0.01042
B51,-0.17559,-0.0151,-0.11264,0.011388,-0.07422,-0.0244,0.15505,0.285961,0.11599,0.312455,0.151651,0.263414,8,1.1106,0.01409
B51,-0.17559,-0.0151,-0.11264,0.011388,-0.07422,-0.0244,0.15505,0.285961,0.11599,0.312455,0.151651,0.263414,10,1.2011,0.02011
B52,-0.14848,-0.01483,-0.10725,0.01219,-0.0845,-0.02378,0.149344,0.344743,0.125831,0.344133,0.188497,0.276881,-2,0.195,0.00879
B52,-0.14848,-0.01483,-0.10725,0.01219,-0.0845,-0.02378,0.149344,0.344743,0.125831,0.344133,0.188497,0.276881,0,0.3901,0.00648
B52,-0.14848,-0.01483,-0.10725,0.01219,-0.0845,-0.02378,0.149344,0.344743,0.125831,0.344133,0.188497,0.276881,2,0.699,0.0075
B52,-0.14848,-0.01483,-0.10725,0.01219,-0.0845,-0.02378,0.149344,0.344743,0.125831,0.344133,0.188497,0.276881,4,0.8522,0.00893
B52,-0.14848,-0.01483,-0.10725,0.01219,-0.0845,-0.02378,0.149344,0.344743,0.125831,0.344133,0.188497,0.276881,6,1.0127,0.01057
B52,-0.14848,-0.01483,-0.10725,0.01219,-0.0845,-0.02378,0.149344,0.344743,0.125831,0.344133,0.188497,0.276881,8,1.1548,0.01298
B52,-0.14848,-0.01483,-0.10725,0.01219,-0.0845,-0.02378,0.149344,0.344743,0.125831,0.344133,0.188497,0.276881,10,1.1911,0.02147
B53,-0.1576,-0.01411,-0.10776,0.011566,-0.07169,-0.0239,0.147392,0.353618,0.104941,0.41008,0.14975,0.286139,-2,0.2043,0.0092
B53,-0.1576,-0.01411,-0.10776,0.011566,-0.07169,-0.0239,0.147392,0.353618,0.104941,0.41008,0.14975,0.286139,0,0.3898,0.00676
B53,-0.1576,-0.01411,-0.10776,0.011566,-0.07169,-0.0239,0.147392,0.353618,0.104941,0.41008,0.14975,0.286139,2,0.7182,0.0072
B53,-0.1576,-0.01411,-0.10776,0.011566,-0.07169,-0.0239,0.147392,0.353618,0.104941,0.41008,0.14975,0.286139,6,1.0269,0.01037
B53,-0.1576,-0.01411,-0.10776,0.011566,-0.07169,-0.0239,0.147392,0.353618,0.104941,0.41008,0.14975,0.286139,8,1.1538,0.01326
B53,-0.1576,-0.01411,-0.10776,0.011566,-0.07169,-0.0239,0.147392,0.353618,0.104941,0.41008,0.14975,0.286139,10,1.1812,0.02237
B54,-0.16491,-0.01398,-0.11193,0.013833,-0.08324,-0.02087,0.187327,0.334527,0.111404,0.389188,0.179475,0.249465,-2,0.1927,0.00932
B54,-0.16491,-0.01398,-0.11193,0.013833,-0.08324,-0.02087,0.187327,0.334527,0.111404,0.389188,0.179475,0.249465,0,0.3872,0.00713
B54,-0.16491,-0.01398,-0.11193,0.013833,-0.08324,-0.02087,0.187327,0.334527,0.111404,0.389188,0.179475,0.249465,2,0.7054,0.00712
B54,-0.16491,-0.01398,-0.11193,0.013833,-0.08324,-0.02087,0.187327,0.334527,0.111404,0.389188,0.179475,0.249465,4,0.8492,0.009
B54,-0.16491,-0.01398,-0.11193,0.013833,-0.08324,-0.02087,0.187327,0.334527,0.111404,0.389188,0.179475,0.249465,6,1.0076,0.01096
B54,-0.16491,-0.01398,-0.11193,0.013833,-0.08324,-0.02087,0.187327,0.334527,0.111404,0.389188,0.179475,0.249465,8,1.1616,0.01303
B54,-0.16491,-0.01398,-0.11193,0.013833,-0.08324,-0.02087,0.187327,0.334527,0.111404,0.389188,0.179475,0.249465,10,1.2946,0.01591
B55,-0.1462,-0.01453,-0.12667,0.011602,-0.08615,-0.02277,0.171118,0.317165,0.112449,0.382793,0.160654,0.233281,-2,0.1616,0.00915
B55,-0.1462,-0.01453,-0.12667,0.011602,-0.08615,-0.02277,0.171118,0.317165,0.112449,0.382793,0.160654,0.233281,0,0.3591,0.00665
B55,-0.1462,-0.01453,-0.12667,0.011602,-0.08615,-0.02277,0.171118,0.317165,0.112449,0.382793,0.160654,0.233281,2,0.6791,0.00698
B55,-0.1462,-0.01453,-0.12667,0.011602,-0.08615,-0.02277,0.171118,0.317165,0.112449,0.382793,0.160654,0.233281,4,0.8419,0.00808
B55,-0.1462,-0.01453,-0.12667,0.011602,-0.08615,-0.02277,0.171118,0.317165,0.112449,0.382793,0.160654,0.233281,6,0.9964,0.01035
B55,-0.1462,-0.01453,-0.12667,0.011602,-0.08615,-0.02277,0.171118,0.317165,0.112449,0.382793,0.160654,0.233281,8,1.1523,0.01273
B55,-0.1462,-0.01453,-0.12667,0.011602,-0.08615,-0.02277,0.171118,0.317165,0.112449,0.382793,0.160654,0.233281,10,1.229,0.01874
B56,-0.13774,-0.0156,-0.12869,0.012481,-0.07364,-0.02309,0.164067,0.31207,0.127125,0.399657,0.144363,0.253903,-2,0.177,0.00913
B56,-0.13774,-0.0156,-0.12869,0.012481,-0.07364,-0.02309,0.164067,0.31207,0.127125,0.399657,0.144363,0.253903,0,0.3826,0.00682
B56,-0.13774,-0.0156,-0.12869,0.012481,-0.07364,-0.02309,0.164067,0.31207,0.127125,0.399657,0.144363,0.253903,2,0.6932,0.00712
B56,-0.13774,-0.0156,-0.12869,0.012481,-0.07364,-0.02309,0.164067,0.31207,0.127125,0.399657,0.144363,0.253903,4,0.8712,0.00767
B56,-0.13774,-0.0156,-0.12869,0.012481,-0.07364,-0.02309,0.164067,0.31207,0.127125,0.399657,0.144363,0.253903,6,1.0221,0.00979
B56,-0.13774,-0.0156,-0.12869,0.012481,-0.07364,-0.02309,0.164067,0.31207,0.127125,0.399657,0.144363,0.253903,8,1.1591,0.01284
B56,-0.13774,-0.0156,-0.12869,0.012481,-0.07364,-0.02309,0.164067,0.31207,0.127125,0.399657,0.144363,0.253903,10,1.2025,0.02053
B57,-0.15855,-0.01678,-0.10695,0.012644,-0.07489,-0.02174,0.189444,0.315362,0.117925,0.340134,0.174972,0.279451,-2,0.1918,0.00878
B57,-0.15855,-0.01678,-0.10695,0.012644,-0.07489,-0.02174,0.189444,0.315362,0.117925,0.340134,0.174972,0.279451,0,0.3749,0.00652
B57,-0.15855,-0.01678,-0.10695,0.012644,-0.07489,-0.02174,0.189444,0.315362,0.117925,0.340134,0.174972,0.279451,2,0.6779,0.00758
B57,-0.15855,-0.01678,-0.10695,0.012644,-0.07489,-0.02174,0.189444,0.315362,0.117925,0.340134,0.174972,0.279451,4,0.83,0.00938
B57,-0.15855,-0.01678,-0.10695,0.012644,-0.07489,-0.02174,0.189444,0.315362,0.117925,0.340134,0.174972,0.279451,6,0.9974,0.01108
B57,-0.15855,-0.01678,-0.10695,0.012644,-0.07489,-0.02174,0.189444,0.315362,0.117925,0.340134,0.174972,0.279451,8,1.163,0.01291
B57,-0.15855,-0.01678,-0.10695,0.012644,-0.07489,-0.02174,0.189444,0.315362,0.117925,0.340134,0.174972,0.279451,10,1.3004,0.01573
B58,-0.16189,-0.01632,-0.11944,0.01226,-0.0818,-0.02196,0.14502,0.350982,0.109438,0.397125,0.187756,0.267275,-2,0.2017,0.00923
B58,-0.16189,-0.01632,-0.11944,0.01226,-0.0818,-0.02196,0.14502,0.350982,0.109438,0.397125,0.187756,0.267275,0,0.3888,0.00675
B58,-0.16189,-0.01632,-0.11944,0.01226,-0.0818,-0.02196,0.14502,0.350982,0.109438,0.397125,0.187756,0.267275,2,0.7211,0.00712
B58,-0.16189,-0.01632,-0.11944,0.01226,-0.0818,-0.02196,0.14502,0.350982,0.109438,0.397125,0.187756,0.267275,4,0.8761,0.00817
B58,-0.16189,-0.01632,-0.11944,0.01226,-0.0818,-0.02196,0.14502,0.350982,0.109438,0.397125,0.187756,0.267275,6,1.0152,0.01043
B58,-0.16189,-0.01632,-0.11944,0.01226,-0.0818,-0.02196,0.14502,0.350982,0.109438,0.397125,0.187756,0.267275,8,1.1227,0.01389
B58,-0.16189,-0.01632,-0.11944,0.01226,-0.0818,-0.02196,0.14502,0.350982,0.109438,0.397125,0.187756,0.267275,10,1.1643,0.02279
B59,-0.16394,-0.01542,-0.10214,0.010954,-0.0822,-0.02113,0.175849,0.328487,0.097114,0.331889,0.152083,0.264731,-2,0.1623,0.00877
B59,-0.16394,-0.01542,-0.10214,0.010954,-0.0822,-0.02113,0.175849,0.328487,0.097114,0.331889,0.152083,0.264731,0,0.3526,0.00703
B59,-0.16394,-0.01542,-0.10214,0.010954,-0.0822,-0.02113,0.175849,0.328487,0.097114,0.331889,0.152083,0.264731,2,0.6397,0.00806
B59,-0.16394,-0.01542,-0.10214,0.010954,-0.0822,-0.02113,0.175849,0.328487,0.097114,0.331889,0.152083,0.264731,4,0.8073,0.00945
B59,-0.16394,-0.01542,-0.10214,0.010954,-0.0822,-0.02113,0.175849,0.328487,0.097114,0.331889,0.152083,0.264731,6,0.9833,0.01101
B59,-0.16394,-0.01542,-0.10214,0.010954,-0.0822,-0.02113,0.175849,0.328487,0.097114,0.331889,0.152083,0.264731,8,1.1593,0.01261
B59,-0.16394,-0.01542,-0.10214,0.010954,-0.0822,-0.02113,0.175849,0.328487,0.097114,0.331889,0.152083,0.264731,10,1.2885,0.01649
B60,-0.15543,-0.01607,-0.12739,0.012409,-0.0779,-0.01998,0.173415,0.329643,0.098028,0.392208,0.178163,0.273718,-2,0.1984,0.00901
B60,-0.15543,-0.01607,-0.12739,0.012409,-0.0779,-0.01998,0.173415,0.329643,0.098028,0.392208,0.178163,0.273718,0,0.3866,0.00659
B60,-0.15543,-0.01607,-0.12739,0.012409,-0.0779,-0.01998,0.173415,0.329643,0.098028,0.392208,0.178163,0.273718,2,0.7118,0.00698
B60,-0.15543,-0.01607,-0.12739,0.012409,-0.0779,-0.01998,0.173415,0.329643,0.098028,0.392208,0.178163,0.273718,4,0.8452,0.00883
B60,-0.15543,-0.01607,-0.12739,0.012409,-0.0779,-0.01998,0.173415,0.329643,0.098028,0.392208,0.178163,0.273718,6,0.9967,0.01091
B60,-0.15543,-0.01607,-0.12739,0.012409,-0.0779,-0.01998,0.173415,0.329643,0.098028,0.392208,0.178163,0.273718,8,1.1438,0.013
B60,-0.15543,-0.01607,-0.12739,0.012409,-0.0779,-0.01998,0.173415,0.329643,0.098028,0.392208,0.178163,0.273718,10,1.2506,0.01763
B61,-0.17074,-0.01655,-0.10411,0.01187,-0.07,-0.0215,0.188533,0.335964,0.127853,0.325604,0.169934,0.230664,-2,0.1611,0.00911
B61,-0.17074,-0.01655,-0.10411,0.01187,-0.07,-0.0215,0.188533,0.335964,0.127853,0.325604,0.169934,0.230664,0,0.3623,0.00784
B61,-0.17074,-0.01655,-0.10411,0.01187,-0.07,-0.0215,0.188533,0.335964,0.127853,0.325604,0.169934,0.230664,2,0.6404,0.00794
B61,-0.17074,-0.01655,-0.10411,0.01187,-0.07,-0.0215,0.188533,0.335964,0.127853,0.325604,0.169934,0.230664,4,0.8177,0.00932
B61,-0.17074,-0.01655,-0.10411,0.01187,-0.07,-0.0215,0.188533,0.335964,0.127853,0.325604,0.169934,0.230664,6,1.0003,0.01089
B61,-0.17074,-0.01655,-0.10411,0.01187,-0.07,-0.0215,0.188533,0.335964,0.127853,0.325604,0.169934,0.230664,8,1.1794,0.01264
B61,-0.17074,-0.01655,-0.10411,0.01187,-0.07,-0.0215,0.188533,0.335964,0.127853,0.325604,0.169934,0.230664,10,1.3363,0.01508
B62,-0.15967,-0.01555,-0.10955,0.013034,-0.07338,-0.0222,0.151665,0.365219,0.108175,0.358952,0.149475,0.282784,-2,0.1843,0.00894
B62,-0.15967,-0.01555,-0.10955,0.013034,-0.07338,-0.0222,0.151665,0.365219,0.108175,0.358952,0.149475,0.282784,0,0.3651,0.00689
B62,-0.15967,-0.01555,-0.10955,0.013034,-0.07338,-0.0222,0.151665,0.365219,0.108175,0.358952,0.149475,0.282784,2,0.6706,0.00792
B62,-0.15967,-0.01555,-0.10955,0.013034,-0.07338,-0.0222,0.151665,0.365219,0.108175,0.358952,0.149475,0.282784,4,0.8383,0.00926
B62,-0.15967,-0.01555,-0.10955,0.013034,-0.07338,-0.0222,0.151665,0.365219,0.108175,0.358952,0.149475,0.282784,6,1.0126,0.01074
B62,-0.15967,-0.01555,-0.10955,0.013034,-0.07338,-0.0222,0.151665,0.365219,0.108175,0.358952,0.149475,0.282784,8,1.1785,0.01256
B62,-0.15967,-0.01555,-0.10955,0.013034,-0.07338,-0.0222,0.151665,0.365219,0.108175,0.358952,0.149475,0.282784,10,1.2184,0.02067
B63,-0.16672,-0.01783,-0.10065,0.013339,-0.06847,-0.0219,0.153546,0.349931,0.110749,0.401683,0.19142,0.274988,-2,0.2197,0.00927
B63,-0.16672,-0.01783,-0.10065,0.013339,-0.06847,-0.0219,0.153546,0.349931,0.110749,0.401683,0.19142,0.274988,0,0.4159,0.0074
B63,-0.16672,-0.01783,-0.10065,0.013339,-0.06847,-0.0219,0.153546,0.349931,0.110749,0.401683,0.19142,0.274988,2,0.7334,0.0071
B63,-0.16672,-0.01783,-0.10065,0.013339,-0.06847,-0.0219,0.153546,0.349931,0.110749,0.401683,0.19142,0.274988,4,0.8883,0.00824
B63,-0.16672,-0.01783,-0.10065,0.013339,-0.06847,-0.0219,0.153546,0.349931,0.110749,0.401683,0.19142,0.274988,6,1.0275,0.01056
B63,-0.16672,-0.01783,-0.10065,0.013339,-0.06847,-0.0219,0.153546,0.349931,0.110749,0.401683,0.19142,0.274988,8,1.1578,0.01301
B63,-0.16672,-0.01783,-0.10065,0.013339,-0.06847,-0.0219,0.153546,0.349931,0.110749,0.401683,0.19142,0.274988,10,1.199,0.02156
B64,-0.13244,-0.01438,-0.11074,0.013883,-0.07975,-0.01922,0.193961,0.339016,0.115781,0.417358,0.158287,0.301708,-2,0.2316,0.00907
B64,-0.13244,-0.01438,-0.11074,0.013883,-0.07975,-0.01922,0.193961,0.339016,0.115781,0.417358,0.158287,0.301708,0,0.4402,0.00683
B64,-0.13244,-0.01438,-0.11074,0.013883,-0.07975,-0.01922,0.193961,0.339016,0.115781,0.417358,0.158287,0.301708,2,0.7511,0.00732
B64,-0.13244,-0.01438,-0.11074,0.013883,-0.07975,-0.01922,0.193961,0.339016,0.115781,0.417358,0.158287,0.301708,4,0.888,0.00886
B64,-0.13244,-0.01438,-0.11074,0.013883,-0.07975,-0.01922,0.193961,0.339016,0.115781,0.417358,0.158287,0.301708,6,1.0304,0.011
B64,-0.13244,-0.01438,-0.11074,0.013883,-0.07975,-0.01922,0.193961,0.339016,0.115781,0.417358,0.158287,0.301708,8,1.1701,0.01311
B64,-0.13244,-0.01438,-0.11074,0.013883,-0.07975,-0.01922,0.193961,0.339016,0.115781,0.417358,0.158287,0.301708,10,1.3036,0.01602
B65,-0.15408,-0.01792,-0.10984,0.012328,-0.07921,-0.02016,0.172171,0.319904,0.1211,0.368254,0.191806,0.258991,-2,0.1968,0.00906
B65,-0.15408,-0.01792,-0.10984,0.012328,-0.07921,-0.02016,0.172171,0.319904,0.1211,0.368254,0.191806,0.258991,0,0.3872,0.00657
B65,-0.15408,-0.01792,-0.10984,0.012328,-0.07921,-0.02016,0.172171,0.319904,0.1211,0.368254,0.191806,0.258991,2,0.7097,0.00698
B65,-0.15408,-0.01792,-0.10984,0.012328,-0.07921,-0.02016,0.172171,0.319904,0.1211,0.368254,0.191806,0.258991,4,0.8577,0.00845
B65,-0.15408,-0.01792,-0.10984,0.012328,-0.07921,-0.02016,0.172171,0.319904,0.1211,0.368254,0.191806,0.258991,6,1.008,0.01061
B65,-0.15408,-0.01792,-0.10984,0.012328,-0.07921,-0.02016,0.172171,0.319904,0.1211,0.368254,0.191806,0.258991,8,1.155,0.01283
B65,-0.15408,-0.01792,-0.10984,0.012328,-0.07921,-0.02016,0.172171,0.319904,0.1211,0.368254,0.191806,0.258991,10,1.239,0.01862
B66,-0.17416,-0.01391,-0.11591,0.013619,-0.06778,-0.02294,0.147281,0.300409,0.123587,0.41205,0.193457,0.299208,-2,0.2258,0.00947
B66,-0.17416,-0.01391,-0.11591,0.013619,-0.06778,-0.02294,0.147281,0.300409,0.123587,0.41205,0.193457,0.299208,0,0.4185,0.00752
B66,-0.17416,-0.01391,-0.11591,0.013619,-0.06778,-0.02294,0.147281,0.300409,0.123587,0.41205,0.193457,0.299208,2,0.7514,0.00728
B66,-0.17416,-0.01391,-0.11591,0.013619,-0.06778,-0.02294,0.147281,0.300409,0.123587,0.41205,0.193457,0.299208,4,0.9268,0.0076
B66,-0.17416,-0.01391,-0.11591,0.013619,-0.06778,-0.02294,0.147281,0.300409,0.123587,0.41205,0.193457,0.299208,6,1.0178,0.01018
B66,-0.17416,-0.01391,-0.11591,0.013619,-0.06778,-0.02294,0.147281,0.300409,0.123587,0.41205,0.193457,0.299208,8,1.0634,0.01603
B66,-0.17416,-0.01391,-0.11591,0.013619,-0.06778,-0.02294,0.147281,0.300409,0.123587,0.41205,0.193457,0.299208,10,1.1488,0.02314
D2,-0.15077,-0.04748,-0.03413,-0.03871,-0.0035,-0.01121,0.22904,0.253211,0.31738,0.196918,0.288109,0.24802,-2,0.2359,0.00914
D2,-0.15077,-0.04748,-0.03413,-0.03871,-0.0035,-0.01121,0.22904,0.253211,0.31738,0.196918,0.288109,0.24802,0,0.4404,0.00855
D2,-0.15077,-0.04748,-0.03413,-0.03871,-0.0035,-0.01121,0.22904,0.253211,0.31738,0.196918,0.288109,0.24802,2,0.7086,0.008
D2,-0.15077,-0.04748,-0.03413,-0.03871,-0.0035,-0.01121,0.22904,0.253211,0.31738,0.196918,0.288109,0.24802,4,0.8995,0.00902
D2,-0.15077,-0.04748,-0.03413,-0.03871,-0.0035,-0.01121,0.22904,0.253211,0.31738,0.196918,0.288109,0.24802,6,1.0858,0.01018
